nombre_entidad,nit_entidad,sector
PERSONERIA MUNICIPAL DE CAUCASIA,890906445,No aplica/No pertenece
PERSONERIA MUNICIPAL DE CHIA,899999172,No aplica/No pertenece
PERSONERIA MUNICIPAL DE CHINCHINÁ,901004855,Servicio Público
PERSONERIA MUNICIPAL DE CHIPATA,890208098,No aplica/No pertenece
PERSONERIA MUNICIPAL DE CHIQUINQUIRÁ,8918004750,Ley de Justicia
PERSONERIA MUNICIPAL DE CONTRATACION,890206058,No aplica/No pertenece
PERSONERIA MUNICIPAL DE COTA,900569944,No aplica/No pertenece
PERSONERIA MUNICIPAL DE CUCUTA,8001924348,Servicio Público
PERSONERIA MUNICIPAL DE CUMBITARA,814004725,Servicio Público
PERSONERIA MUNICIPAL DE DOSQUEBRADAS,816000158,Servicio Público
PERSONERIA MUNICIPAL DE EL CARMEN DE VIBORAL,890982616,Ley de Justicia
PERSONERIA MUNICIPAL DE EL RETEN MAGDALENA,819002772,No aplica/No pertenece
PERSONERIA MUNICIPAL DE ENVIGADO,890907106,Servicio Público
PERSONERIA MUNICIPAL DE FACATATIVA,899999328,No aplica/No pertenece
PERSONERIA MUNICIPAL DE FLANDES,809000300,No aplica/No pertenece
PERSONERIA MUNICIPAL DE FLORIDABLANCA,800254620,No aplica/No pertenece
PERSONERIA MUNICIPAL DE FUSAGASUGA,808000033,Servicio Público
PERSONERIA MUNICIPAL DE GINEBRA,815001287,Servicio Público
PERSONERIA MUNICIPAL DE GIRARDOT,808001310,Ley de Justicia
PERSONERIA MUNICIPAL DE GIRON,804008916,Servicio Público
PERSONERIA MUNICIPAL DE IBAGUE,809000749,Servicio Público
PERSONERIA MUNICIPAL DE INIRIDA,7180873,No aplica/No pertenece
PERSONERIA MUNICIPAL DE JAMUNDI VALLE DEL CAUCA,805012247,No aplica/No pertenece
PERSONERIA MUNICIPAL DE LA ESTRELLA,890980782,Ley de Justicia
PERSONERIA MUNICIPAL DE LA TEBAIDA,800255176,No aplica/No pertenece
PERSONERIA MUNICIPAL DE MADRID,9012736055,Ley de Justicia
PERSONERIA MUNICIPAL DE MANIZALES,900004592,No aplica/No pertenece
PERSONERIA MUNICIPAL DE MARIA LA BAJA,806000569,Ley de Justicia
PERSONERIA MUNICIPAL DE MELGAR TOLIMA,809000832,No aplica/No pertenece
PERSONERIA MUNICIPAL DE MIRAFLORES,820000537,Servicio Público
PERSONERIA MUNICIPAL DE MONIQUIRA,800255673,Servicio Público
PERSONERIA MUNICIPAL DE MONTENEGRO,890000858,No aplica/No pertenece
PERSONERIA MUNICIPAL DE MOSQUERA,832001420,No aplica/No pertenece
PERSONERIA MUNICIPAL DE PALMIRA,815000301,Ley de Justicia
PERSONERIA MUNICIPAL DE PEREIRA,8914800302,No aplica/No pertenece
PERSONERIA MUNICIPAL DE PITALITO,891180077,Inclusión Social y Reconciliación
PERSONERIA MUNICIPAL DE POPAYAN,8170050189,Ley de Justicia
PERSONERIA MUNICIPAL DE PUEBLORRICO ANTIOQUIA,890981105,Servicio Público
PERSONERIA MUNICIPAL DE PUERTO COLOMBIA,802003606,Ley de Justicia
PERSONERIA MUNICIPAL DE RAMIRIQUI,900150548,No aplica/No pertenece
PERSONERIA MUNICIPAL DE RESTREPO,822004876,No aplica/No pertenece
PERSONERIA MUNICIPAL DE RESTREPO  VALLE DEL CAUCA,891902191,Servicio Público
PERSONERIA MUNICIPAL DE RIONEGRO,8909073172,Servicio Público
PERSONERIA MUNICIPAL DE SABANETA,890980331,No aplica/No pertenece
PERSONERIA MUNICIPAL DE SAN ANTONIO DEL TEQUENDAMA,860527046,Ley de Justicia
PERSONERIA MUNICIPAL DE SAN CALIXTO,807004377,Ley de Justicia
PERSONERIA MUNICIPAL DE SANTA ROSA DE CABAL,816000631,No aplica/No pertenece
PERSONERIA MUNICIPAL DE SANTA ROSALIA VICHADA,901552719,No aplica/No pertenece
PERSONERIA MUNICIPAL DE SEGOVIA,890981391,No aplica/No pertenece
PERSONERIA MUNICIPAL DE SINCELEJO,823000069,Servicio Público
PERSONERIA MUNICIPAL DE SOACHA,832003216,Servicio Público
PERSONERIA MUNICIPAL DE SOPO,832003365,Servicio Público
PERSONERIA MUNICIPAL DE SOTAQUIRA,891801061,No aplica/No pertenece
PERSONERIA MUNICIPAL DE TOCANCIPA,899999428,No aplica/No pertenece
PERSONERIA MUNICIPAL DE TULUA,8210018410,No aplica/No pertenece
PERSONERIA MUNICIPAL DE TURBACO,806007384,Ley de Justicia
PERSONERIA MUNICIPAL DE UBATE,899999281,Servicio Público
PERSONERIA MUNICIPAL DE VILLAVICENCIO,800251167,Servicio Público
PERSONERIA MUNICIPAL DE VITERBO CALDAS,800090833,No aplica/No pertenece
PERSONERIA MUNICIPAL DE YACUANQUER,8140021777,Servicio Público
PERSONERIA MUNICIPAL DE YOPAL,832000110,Ley de Justicia
PERSONERIA MUNICIPAL DE YUMBO,805000348,No aplica/No pertenece
PERSONERIA MUNICIPAL DEL MUNICIPIO DE SAN JERONIMO DE MONTERIA,800253846,Ley de Justicia
PERSONERIA MUNICIPAL DUITAMA,900924832,Servicio Público
PERSONERIA MUNICIPAL EL TAMBO,814001613,No aplica/No pertenece
PERSONERIA MUNICIPAL ESPINAL TOLIMA,809000069,Servicio Público
PERSONERIA MUNICIPAL GUARNE ANTIOQUIA,890982055,Servicio Público
PERSONERIA MUNICIPAL LAJAGUA DE IBIRICO CESAR,8240023350,No aplica/No pertenece
PERSONERIA MUNICIPAL SABANA DE TORRES,829001149,Servicio Público
PERSONERIA MUNICIPAL SAN VICENTE DEL CAGUAN,828002037,Ley de Justicia
PERSONERIA MUNICIPAL SOGAMOSO,800251377,No aplica/No pertenece
PERSONERIA MUNICIPIO DE LA CEJA DEL TAMBO,890981207,No aplica/No pertenece
PERSONERIA MUNICIPIO DE VILLA DEL ROSARIO,890503373,Ley de Justicia
PERSONERIA PASTO,800118712,Servicio Público
PERSONERÍA DE EL RETIRO,890983674,Servicio Público
PERSONERÍA MUNICIPAL DE CHIGORODÓ,890980998,No aplica/No pertenece
PERSONERÍA MUNICIPAL DE COGUA,899999466,Ley de Justicia
PERSONERÍA MUNICIPAL DE EL PEÑOL,890980917,Servicio Público
PERSONERÍA MUNICIPAL DE FLORENCIA,8002524061,Ley de Justicia
PERSONERÍA MUNICIPAL DE MARINILLA,890983716,Ley de Justicia
PERSONERÍA MUNICIPAL DE PIEDECUESTA,890205383,No aplica/No pertenece
PERSONERÍA MUNICIPAL DE PUERTO BOYACÁ,800255019,No aplica/No pertenece
PERSONERÍA MUNICIPAL DE SOLEDAD,802000218,Servicio Público
PERSONERÍA MUNICIPAL DE TABIO,899999443,Servicio Público
PERSONERÍA MUNICIPAL DE VALLEDUPAR,824000117,No aplica/No pertenece
PERSONERÍA MUNICIPAL DE ZIPAQUIRA,832000349,Servicio Público
PERSONERÍA MUNICIPAL RICAURTE,890680059,Servicio Público
PIEDEMONTE EICM Empresa de Desarrollo Urbano,822004534,"Vivienda, Ciudad y Territorio"
PLANEACIÓN MUNICIPAL CALI,890399011,Planeación
POLICIA METROPOLITA DE CARTAGENA DE INDIAS AREA DE SANIDAD BOLIVAR,900149064,Servicio Público
POLICIA METROPOLITANA DE BARRANQUILLA,900263078,defensa
POLICIA METROPOLITANA DE BUCARAMANGA,900233117,defensa
POLICIA METROPOLITANA DE POPAYAN,900593683,defensa
POLICÍA METROPOLITANA DE SAN JUAN DE PASTO,900807338,defensa
POLICÍA METROPOLITANA DE TUNJA,9008012094,defensa
POLICÍA NACIONAL  DEPARTAMENTO DE POLICÍA CASANARE,844000016,defensa
POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,8909801366,No aplica/No pertenece
PROMOTORA DE TURISMO DE NARIÑO LIMITADA TURNARIÑO LIMITADA,891200373,Industria
PROMOTORA FERROCARRIL DE ANTIOQUIA SAS,900988911,Transporte
PROVINCIA ADMINISTRATIVA Y DE PLANIFICACION PAP,901554663,No aplica/No pertenece
PROVINCIA ADMINISTRATIVA Y DE PLANIFICACIÓN CARTAMA,901212832,Servicio Público
PROVINCIA ADMINISTRATIVA Y DE PLANIFICACIÓN PAP MINERO AGROECOLÓGICA,901419843,Servicio Público
Personeria Granada Antioquia,8920992435,Ley de Justicia
Personeria Municipal de Circasia,890001044,No aplica/No pertenece
Personería Municipal La mesa,890680026,Ley de Justicia
Personería Municipal de Copacabana,890980767,Servicio Público
Personería Municipal de La Virginia Risaralda,891480027,Ley de Justicia
Personería Municipal de Paipa,891801240,No aplica/No pertenece
Personería Municipal de San Pedro de los Milagros,890983922,Servicio Público
RAP REGION PACIFICO,901127870,"Vivienda, Ciudad y Territorio"
RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,805027287,Salud y Protección Social
RED DE SALUD DEL ORIENTE ESE,805027337,Salud y Protección Social
RED DE SALUD DEL SURORIENTE EMPRESA SOCIAL DEL ESTADO,805027338,Salud y Protección Social
RED SALUD ARMENIA EMPRESA SOCIAL DEL ESTADO ESE,801001440,Salud y Protección Social
RED SALUD CASANARE ESE,8440041972,Salud y Protección Social
REGION ADMINISTRATIVA Y DE PLANEACION ESPECIAL  RAPE REGION CENTRAL,900788066,Planeación
REGIONAL DE ASEGURAMIENTO EN SALUD No 1,900336524,defensa
REGIONAL DE ASEGURAMIENTO EN SALUD No 3,900339410,defensa
REGIÓN ADMINISTRATIVA Y DE PLANIFICACIÓN  RAP EL GRAN SANTANDER,901623298,Planeación
REGIÓN ADMINISTRATIVA Y DE PLANIFICACIÓN RAP  CARIBE,901190414,Planeación
REGIÓN ADMINISTRATIVA Y DE PLANIFICACIÓN RAP  EJE CAFETERO,9012516946,Planeación
REGIÓN DE PLANEACIÓN Y GESTIÓN DEL BAJO CAUCA,901500213,No aplica/No pertenece
RESGUARDO INDIGENA CRISTIANIA,8002241983,agricultura
RESGUARDO INDIGENA KANKUAMO,900874999,agricultura
RIO LUISA EMPRESA DE SERVICIOS PUBLICOS DE SAN LUIS SA ESP,900376180,Servicio Público
RPGARTASOVC,901650829,Planeación
RUTA N MEDELLIN,900323466,Ciencia Tecnología
Región Metropolitana Bogotá Cundinamarca,901665578,No aplica/No pertenece
SANTIAGO DE CALI  DISTRITO ESPECIAL  SECRETARIA DE CULTURA,890399011,Cultura
SANTIAGO DE CALI  DISTRITO ESPECIAL SECRETARIA DE TURISMO,890399011,Industria
SANTIAGO DE CALI DISTRITO ESPECIAL  DEPARTAMENTO ADMINISTRATIVO DE CONTRATACION PUBLICA,890399011,Servicio Público
SANTIAGO DE CALI DISTRITO ESPECIAL  DEPARTAMENTO ADMINISTRATIVO DE CONTROL DISCIPLINARIO INTERNO,890399011,Servicio Público
SANTIAGO DE CALI DISTRITO ESPECIAL  DEPARTAMENTO ADMINISTRATIVO DE CONTROL INTERNO,890399011,No aplica/No pertenece
SANTIAGO DE CALI DISTRITO ESPECIAL  DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA,890399011,Ambiente y Desarrollo Sostenible
SANTIAGO DE CALI DISTRITO ESPECIAL  DEPARTAMENTO ADMINISTRATIVO DE GESTION JURIDICA PUBLICA,890399011,Servicio Público
SANTIAGO DE CALI DISTRITO ESPECIAL  DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,890399011,Hacienda y Crédito Público
SANTIAGO DE CALI DISTRITO ESPECIAL  DEPARTAMENTO ADMINISTRATIVO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,890399011,Tecnologías de la Información y las Comunicaciones
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DE BIENESTAR SOCIAL,890399011,Inclusión Social y Reconciliación
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DE DESARROLLO ECONOMICO,890399011,Trabajo
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DE DESARROLLO TERRITORIAL Y PARTICIPACION CIUDADANA,890399011,Servicio Público
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DE GOBIERNO,890399011,No aplica/No pertenece
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DE INFRAESTRUCTURA,890399011,No aplica/No pertenece
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DE MOVILIDAD,890399011,Transporte
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DE PAZ Y CULTURA CIUDADANA,890399011,No aplica/No pertenece
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DE SEGURIDAD Y JUSTICIA,890399011,No aplica/No pertenece
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DE VIVIENDA SOCIAL Y HABITAT,890399011,"Vivienda, Ciudad y Territorio"
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DEL DEPORTE Y LA RECREACIÓN,890399011,deportes
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARIA DISTRITAL DE SALUD DE CALI,890399011,Salud y Protección Social
SANTIAGO DE CALI DISTRITO ESPECIAL  SECRETARÍA DE GESTIÓN DEL RIESGO DE EMERGENCIAS Y DESASTRE,890399011,No aplica/No pertenece
SANTIAGO DE CALI DISTRITO ESPECIAL  UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,890399011,No aplica/No pertenece
SANTIAGO DE CALI DISTRITO ESPECIAL DEPARTAMENTO ADMINISTRATIVO DE DESARROLLO E INNOVACION INSTITUCIONAL,890399011,No aplica/No pertenece
SANTIAGO DE CALI DISTRITO ESPECIAL UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE BIENES Y SERVICIOS  CALI,890399011,No aplica/No pertenece
SECRETARIA DE AMBIENTE Y DESARROLLO SOSTENIBLE,8903990295,Servicio Público
SECRETARIA DE CULTURA VALLE,890399029,No aplica/No pertenece
SECRETARIA DE DESARROLLO E INCLUSION SOCIAL,899999114,Inclusión Social y Reconciliación
SECRETARIA DE EDUCACION DE CALI,890399011,Educación Nacional
SECRETARIA DE EDUCACION DEL DISTRITO,8999990619,Educación Nacional
SECRETARIA DE INFRAESTRUCTURA  GOBERNACION DEL VALLE,8903990295,Servicio Público
SECRETARIA DE MOVILIDAD Y TRANSPORTE,890399029,Transporte
SECRETARIA DE PAZ TERRITORIAL Y RECONCILIACIÓN,890399029,Servicio Público
SECRETARIA DISTRITAL DE AMBIENTE,899999061,Ambiente y Desarrollo Sostenible
SECRETARIA DISTRITAL DE DESARROLLO ECONOMICO  ALCALDIA BOGOTÁ,8999990619,Industria
SECRETARIA DISTRITAL DE GOBIERNO 1,899999061,Servicio Público
SECRETARIA DISTRITAL DE HACIENDA,899999061,Hacienda y Crédito Público
SECRETARIA DISTRITAL DE LA MUJER,899999061,Servicio Público
SECRETARIA DISTRITAL DE PLANEACION,899999061,Planeación
SECRETARIA DISTRITAL DEL HABITAT,899999061,"Vivienda, Ciudad y Territorio"
SECRETARIA GENERAL GOBERNACION DEL VALLE,8903990295,Servicio Público
SECRETARIA JURIDICA DISTRITAL,899999061,Servicio Público
SECRETARÍA DE TRANSPORTE Y MOVILIDAD,899999114,Transporte
SECRETARÍA DISTRITAL DE CULTURA RECREACIÓN Y DEPORTE,899999061,Cultura
SECRETARÍA DISTRITAL DE MOVILIDAD,8999990619,Transporte
SECRETARÍA DISTRITAL DE SALUD,899999061,Salud y Protección Social
SECRETARÍA GENERAL DE LA ALCALDÍA MAYOR DE BOGOTÁ,899999061,Servicio Público
SEDEC,8903990295,No aplica/No pertenece
SERVIDONMATIAS ESP SAS,900838892,No aplica/No pertenece
SERVISUTAMARCHAN SAS ESP,901659216,No aplica/No pertenece
SERVITEATINOSAMACÁ SA ESP,900283400,No aplica/No pertenece
SETP TRANSFEDERAL SAS,900651344,Transporte
SIEMBRA MAS SAS,901132070,Ambiente y Desarrollo Sostenible
SINCELEJITO AYAPEL,9002139368,Educación Nacional
SISTEMA ESTRATEGICO DE TRANSPORTE PUBLICO DE PASAJEROS DE POPAYAN MOVILIDAD FUTURA SAS,900323358,Transporte
SISTEMA ESTRATEGICO DE TRANSPORTE PUBLICO DE SANTA MARTA SAS,900342579,No aplica/No pertenece
SISTEMA INTEGRADO DE TRANSPORTE DE VALLEDUPAR SAS,900404948,Transporte
SOCIEDAD DE ACUEDUCTOS ALCANTARILLADOS Y ASEO AGUAS DEL HUILA SA ESP,800100553,No aplica/No pertenece
SOCIEDAD DE TELEVISIÓN DE LAS ISLAS LTDA,827000481,No aplica/No pertenece
SOCIEDAD PUBLICA TERMINAL REGIONAL DE TRANSPORTE TERRESTRE DE TUNJA SAS,901154852,Transporte
SOMOS SISTEMA OPERATIVO DE MOVILIDAD ORIENTE SOSTENIBLE SAS,901001561,Planeación
SUBCUENTA PARA LA ADMON DE LOS RECURSOS Y MANEJO SPN FONAM  DTOR,901037393,Ambiente y Desarrollo Sostenible
SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE ESE 1,900959051,Salud y Protección Social
SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE ESE OFICIAL,900971006,Salud y Protección Social
SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR ESE,9009585649,Salud y Protección Social
SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE,900959048,Salud y Protección Social
SUCRE  ESE CENTRO DE SALUD SAMPUES,900208532,Salud y Protección Social
SUCRE  INSTITUCION EDUCATIVA SAN JUAN BAUTISTA,800036345,Educación Nacional
SUCRE  INSTITUCION EDUCATIVA TECNICA AGROPECUARIA SAN ONOFRE DE TOROBE,823000543,Educación Nacional
SUCREINSTITUCION EDUCATIVA INDIGENA LA LUCHA,823001789,Educación Nacional
SUMAR,9014531831,No aplica/No pertenece
Secretaria de Desarrollo Agropecuario y Medio Ambiente  Alcaldía de Tuluá,891900272,Servicio Público
Secretaría Distrital de Integración Social,8999990619,Inclusión Social y Reconciliación
Secretaría Privada  Alcaldía de Tuluá,891900272,Servicio Público
Secretaría de Bienestar Social  Alcaldía de Tuluá,891900272,Servicio Público
Secretaría de Educación  Alcaldía de Tuluá,891900272,Servicio Público
Secretaría de Gobierno Convivencia y Seguridad  Alcaldía de Tuluá,891900272,Servicio Público
Secretaría de Hacienda  Alcaldía de Tuluá,891900272,Servicio Público
Secretaría de Hábitat e Infraestructura  Alcaldía de Tuluá,891900272,Servicio Público
Secretaría de Salud  Alcaldía de Tuluá,891900272,Servicio Público
TEATRO MUNICIPAL ENRIQUE BUENAVENTURA,800178575,Cultura
TECNOLÓGICO DE ARTES DEBORA ARANGO INSTITUCIÓN REDEFINIDA,811042967,Educación Nacional
TERMINAL DE TRANSPORTE SA,860052155,Transporte
TERMINAL DE TRANSPORTES DE MANIZALES SA,8908032858,Transporte
TERMINAL DE TRANSPORTES DE SAN GIL,8001213314,Transporte
TERMINAL DE TRANSPORTES DE SOGAMOSO LTDA,891855336,Transporte
TRANSCARIBE SA,806014488,Transporte
TRANSITO DE LOS PATIOS,807003659,Transporte
TRANSMILENIO SA,830063506,Transporte
UAECD,900127768,Hacienda y Crédito Público
UAEPA2,8903990113,Servicio Público
UMAYOR,890480054,Educación Nacional
UNIATLANTICO,890102257,Educación Nacional
UNIDAD ADMINISTRATIVA DE SERVCIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE MEDIO ATRATO,818000941,No aplica/No pertenece
UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS DE BOGOTA,899999061,Ley de Justicia
UNIDAD ADMINISTRATIVA ESPECIAL DE CIENCIA TECNOLOGÍA E INNOVACIÓN DE TUNJA,900744914,Ciencia Tecnología
UNIDAD ADMINISTRATIVA ESPECIAL DE PENSIONES DE CUNDINAMARCA,900594384,Salud y Protección Social
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO VIAL,900127032,Servicio Público
UNIDAD ADMINISTRATIVA ESPECIAL DE SALUD DE ARAUCA,900034608,Salud y Protección Social
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,900126860,Ambiente y Desarrollo Sostenible
UNIDAD ADMINISTRATIVA ESPECIAL DEL SISTEMA  ESTRATEGICO DE TRANSPORTE PUBLICO,900358918,No aplica/No pertenece
UNIDAD ADMINISTRATIVA ESPECIAL ESTUDIO DE GRABACION TAKESHIMA,8050210222,Cultura
UNIDAD ADMINISTRATIVA ESPECIAL PARA LA GESTIÓN CATASTRAL DE CUNDINAMARCA,901421041,Planeación
UNIDAD CENTRAL DEL VALLE DEL CAUCA,891900853,Educación Nacional
UNIDAD DE SALUD DE IBAGUE  USI  ESE,809003590,Salud y Protección Social
UNIDAD DE SERVICIOS PUBLICOS DE GUACHENE,4653184,No aplica/No pertenece
UNIDAD EJECUTORA DE SANEAMIENTO DEL VALLE DEL CAUCA,805018833,Salud y Protección Social
UNIDAD ESPECIAL DE CATASTRO,8903990295,Servicio Público
UNIDAD PRESTADORA DE SALUD ATLANTICO,9013620904,Salud y Protección Social
UNIDADES TECNOLOGICAS DE SANTANDER,890208727,No aplica/No pertenece
UNIVERSIDAD DEL VALLE,890399010,Educación Nacional
Universidad Icesi1,8903167455,Educación Nacional
VALLECAUCANA DE AGUAS SA ESP,900333452,No aplica/No pertenece
VEEDURIA DISTRITAL,899999061,Servicio Público
Wentidad Westatal,900345018,Educación Nacional
concejo municipal de la unión valle,900064464,Servicio Público
concejo municipal de ricaurte,890680059,No aplica/No pertenece
empresa social del estado región de salud soacha,8000068503,Salud y Protección Social
fcpapc,900413900,Servicio Público
institucion educativa miguel antonio caro INEM,890103217,Educación Nacional
instituto de transito y Transporte de Cienaga Magdalena,819004646,Transporte
personeríaciénaga,8190005881,No aplica/No pertenece
ÁREA METROPOLITANA DE BARRANQUILLA,800055568,Servicio Público
